id_str;day;anonymized_text
1253287634400620544;2020-04-23;"Que les symptômes se cumulent (pour faire un total &gt; à 100%), ok, c'est logique. 

Mais qu'un symptôme se cumule avec le fait de n'avoir aucun symptôme, c'est cocasse, @mention."
1254819154856759296;2020-04-27;"Aux courses, le mec devant qui dit ""non mais moi j'ai survécu à la fièvre aphteuse, je vais pas avoir peur pour ces conneries"", en tripotant tout le magasin avec ses mains."
1255225267448156163;2020-04-28;Putain elle a toussé dans son micro à ce niveau là c'est criminel
1255779174612111361;2020-04-30;Ça se saurait clairement si ça marchait réellement sur les symptomatiques. Et il aurait pas besoin de Paris Match ou BFMTV. [url]
1259808475066007555;2020-05-11;@mention Une fois la porte fermé, j’aurais toussé comme un chien 🐕 😂😂😂😂
1261078419732865026;2020-05-15;@mention Je te jure j’ai des symptômes 😭
1261253171936100354;2020-05-15;Toutes ces personnes avec des masques médicaux sont le symptôme non de la prudence et de la responsabilité face à la maladie mais de la maladie elle-même
1265354371795161095;2020-05-26;Update : au moment où il est arrivé j'ai lâché ma meilleure quinte de toux parce que j'avais avalé de travers, j'ai vraiment cru voir la fin de mes jours à travers les yeux de mon directeur et de @mention [url]
1266171550824267786;2020-05-29;@mention @mention Vérifie si t'es pas atteint du COVID-19 parce que la perte de goût est un des symptômes.
1276784517605400577;2020-06-27;"Après trois ans d'absence, @mention signe son come-back avec un nouveau single, ""La fièvre"" 🌡
L'occasion pour nous de revenir sur sa carrière, commencée il y a plus de 15 ans dans les bars de Nîmes.
À retrouver aujourd'hui à 17h50 sur @mention 📺 
#50mninside #JDlafievre [url]"
1283479115333619714;2020-07-15;C quoi les symptômes du covid à part la fièvre
1283767258423140352;2020-07-16;"Oui mais après, une fois arrivé au CSB2, il se passe quoi ? 
[url]
COMMUNIQUÉ DU MINISTÈRE DE LA SANTÉ

Dans le cas ou vous avez les symptômes, vous pouvez vous diriger vers ces Centres de Santé de base II :
ANTANANARIVO ATSIMONDRANO
- Csb II Andoharano..."
1284205924589199360;2020-07-17;"#COVIDー19 : La Direction Générale de la Santé (#DGS) rappelle la nécessité de réaliser un test virologique dès l’apparition de symptômes. 

▶️ Oui rater un apéritif entre amis, ou decaler ses vacances est ennuyeux : mais la santé n’attend pas. Pensez à vous. Pensez à nous. [url]"
1286593068259520514;2020-07-24;Ya pas besoin d’être aller a la be fresh pour attraper le covid hein , au lieu de vous moquer pensez à tout les mouvements ou vous êtes aller et surveiller vos symptômes
1288394135179796481;2020-07-29;@mention Oui je suis d'accord. Je pense aussi aux croyances autour de ce que le port du masque durant une longue durée peut impliquer (difficultés respiratoires etc.)
1289471492426592256;2020-08-01;@mention J’te jure même là je suis pas rassurée car je les ai plus maintenant mais j’ai des symptômes bizarre 😂
1292436133952065537;2020-08-09;"@mention C'est bien ce a quoi je pensais, tu as de réelles et a minima difficultés respiratoires ?  

T'as quoi plus précisément si c'est pas indiscret et de quoi aurais tu besoin comme op  ?  

Bah t'es jolie c'est ainsi on va pas se mentir non plus on a passé l'âge je crois ☺"
1293484742231433216;2020-08-12;"@mention @mention Qu'est ce qui est une mascarade ?
Les 40.000 morts ?
Ceux diagnostiqués covid et ayant des symptômes incapacitants plusieurs mois après ?"
1294225142374117376;2020-08-14;l'info intéressante et rassurante sur #Covid_19 en France,  des bulletins de @mention : le nombre d'asymptomatiques testés augmente, alors que le nombre de symptomatiques est stable voire en diminution. [url]
1298181062242242560;2020-08-25;@mention @mention @mention Ferrari celle qui venait nous emmerder aux urgences à Mignot car son gamin avait 38 de fièvre
1305513694307201026;2020-09-14;J’ai croisé un client instit ce midi. Sa plus grande crainte : devoir faire 27 tests Covid si chacun de ses 27 élèves a des symptômes ou des cas positifs dans l’entourage, les uns après les autres.
1309024071733129225;2020-09-24;"BFMTV J.J Bourdin à G. Pialoux (infect/hop/Tonin, en com de son livre)
-Les chiffres sont bp plus bas qu'en mars au niveau des hospitalisations, des décès, les symptômes sont moins forts, pourquoi de telles restrictions?
G.P
-C'est de l'ordre de la dynamique 🥴
#Marseille [url]"
1310553814274105344;2020-09-28;Un jeune de 21 ans a attrapé le Covid! Il en a tous les symptômes et il est tellement fatigué qu'il dort 18 heures par jour ! Sur les conseils de son médecin, il attends les résultats de son test avant de se rendre aux urgences ! Faut donc faire attention à tous les âges !
1311316868460879874;2020-09-30;@mention @mention Oui on va mettre ça sur le dos du Covid 😂😂 bah écoute ça va je n'ai plus de symptômes mais je viens de subir une penetration nasale a l'insu de mon plein gré pour voir si je suis toujours un pestiféré! Et toi comment ça va?
1312419788132683778;2020-10-03;"Le médecin de Donald Trump: ""Le Président n'a pas eu de fièvre au cours des dernières 24h, nous sommes prudents mais optimistes"" [url]"
1314422919599194113;2020-10-09;"Aujourd'hui l'acteur  #EnriqueLucero aurait eu 100 ans, on a pu le voir dans les films 

La Scoumoune 
L'Enfer de la Violence
La Horde Sauvage
Canoa
Les 7 Mercenaires
Le Privé
La Fièvre Monte à El Pao

 @mention @mention @mention [url]"
1318113382470385671;2020-10-19;Quand tu lis les symptômes d'une maladie sur internet, ya de quoi être hipocondriaque
1318570530522435586;2020-10-20;@mention si tu veux moi jv me la donner à naruto avec mon verre de danger s/o melo jsouri un pédophilie canne trouble de la personnalité j'ai les symptômes s/o aml aka neko kikoo de moto elvis jedusor belek jui dans le complot comme le maire de angers
1320457096287162375;2020-10-25;@mention Oui mais contaminant? Guéris? Avec symptômes?
1320628304555184129;2020-10-26;@mention Dis tonton, pourquoi tu tousses ?
1321712635621113856;2020-10-29;Quand je vois quelqu’un tousser bizarrement ma gorge commence à me gratter c’est trop
1323018482791944192;2020-11-01;"#Covid Premiers symptômes le 28/10. Téléconsultation le 30/10. Parcours du combattant les 30 et 31/10 pour se faire tester avec plus de 2h d'attentes aux contacts d'autres personnes. Résultats attendus sous 72h donc une fois que je ne serai plus contagieux.
CA NE TOURNE PAS ROND"
1323217838769922055;2020-11-02;"C’est pas gagné...
Appel pour un rdv #covid Pcr d’une enseignante qui tousse 
Je lui propose un rdv tout à l’heure:
Elle ne peut pas parce qu’elle travaille !
Pour la citer : « c’est la rentrée, je ne peux pas laisser les enfants »
Elle tousse et elle continue à enseigner!!"
1324781444154204160;2020-11-06;"« La fièvre dans les yeux, oui ça se voit
Mon cœur se serre, j'ai du feu dans la voix
Le plus souvent, c'est quand je pense à toi » 🍂 à Lille, France [url]"
1325478081054826497;2020-11-08;Biden et Trump ne sont qu’un symptôme de l’effondrement de notre empire – par Chris Hedges [url] via @mention
1204169961893175297;2019-12-09;J’en tousse de bonheur . [url]
1209111487119339520;2019-12-23;"@mention @mention Des études. Y a aucun consensus sur les mécanismes explicatifs. 
Mais l'hypothèse du mouvement en fait parti surtout pour certains non verbaux.
Apres cest un diag clinique donc hétérogène avec pas forcement même cause pour memes symptômes."
1224465205712867328;2020-02-03;"@mention Oui la nuit dernière aussi, j’avais tellement peur que j’arrivais pas à dire au secours et quand je me suis réveillée. J’avais du mal à respirer comme dans mon cauchemar.

C’est la paralysie du sommeil"
1227261370833326083;2020-02-11;C'est trop chelou jprend des douches à 600° mais j'ai absolument aucun de ces symptômes, et ça depuis 18 ans [url]
1230054791239303168;2020-02-19;"@mention C'est plus profond que juste un système. Tu penses pas ? 

C'est symptomatique de l'équipe."
1230988833883336705;2020-02-21;Être seule chez soi malade comme jamais avec de la fièvre et incapable de faire quoi que ce soit, est-ce donc ça la vie d’adulte ???????? Je demande remboursement
1231919636658167808;2020-02-24;@mention En gros tu peux plus tousser normal les gens sont tares
1232309856603865090;2020-02-25;"Je tousse en attendant le bus. Une femme qui était assise à côté de moi vient de se lever en me jetant un regard suspicieux.
#Psychose
#CoronavirusFrance"
1232712065271422982;2020-02-26;"[#JePartage] excellente vidéo #Youtube sur la chaîne d' @mention contre les maladies de l'hiver :
▶️Toussez dans votre coude
▶️Lavez-vous les mains régulièrement 
▶️Utilisez un mouchoir en papier à usage unique...
[url]
#healthy #takecare #care #careful [url]"
1235579067346432000;2020-03-05;la quinte de toux à la bu y'a pas pire
1236381849364172803;2020-03-07;"Assurons-nous déjà du respect des mesures d’hygiènes de base du stade 2 :
- dire bonjour de loin
- se laver les mains (savon + eau ou solution hydroalcoolique sur mains sèches)
- utiliser des mouchoirs jetables
- éternuer et tousser dans son coude
- rester à la maison si malade [url]"
1237425266722553857;2020-03-10;@mention D’autre part, s’il@mention’avait pas de symptômes, il n’aurait pas pu se faire dépister. Il faudrait peut être veiller à éviter les amalgames au lieu de les encourager.
1237865937606283265;2020-03-11;tout se qui crachais sur ney maintenant vous le sucer bien fort krkrk attention a pas a trop avoir mal a la gorge
1238183805573386240;2020-03-12;Si c'est un vrai macron clos son allocution par une legere toux #Covid_19 #macron20h
1238380354970488834;2020-03-13;@mention J’essaye de me faire tousser dessus pour rentrer mais ça marche pas
1238537014154342401;2020-03-13;🤞🏻🤞🏻🤞🏻🤞🏻 jai de la fièvre on est bon là
1238587899962155011;2020-03-13;@mention C’est 1 fébricule et non de la fièvre. Ce n’est pas pour réduire hein, c’est juste que la fièvre à 38 ou plus est un signe clé du virus, donc pour l’instant il est vrai que ça n’indique pas une contamination par COVID-19. Ça peut être une affection hivernale « habituelle ».
1238731134235807745;2020-03-14;Il s’est rendormi, la fièvre tombe un peu aussi bon... on attend de voir à son réveil 🤷🏽‍♀️
1238789783272464384;2020-03-14;Le virus est sensible à la chaleur la fièvre est un moyen naturel de défense il ne faut combatttre que l’excès de fièvre ! [url]
1239312554880651266;2020-03-15;39.1 de fièvre
1239473982111440897;2020-03-16;@mention Les plus courants les symptomes ce sont toux sèche et fièvre. Tu peux avoir les autres en mm tps yes
1239837824989487105;2020-03-17;J’ai actuellement tous les symptômes du coronavirus voila, après appel avec les services concernés. Mdrr doliprane + dodo pour le moment
1240998805169934337;2020-03-20;@mention Et au fait ta soeur ca a donné quoi les symptômes qu’elle avait ?
1241476823428608000;2020-03-21;@mention Légères courbatures, sinon pas de toux, de fièvre ou de difficulté respiratoire
1243727833383526400;2020-03-28;@mention C le stress sa mm moi kan jpanique jcroi jai de la fievre et d maux tete en vrai c le stress panik pas tkt
1244232420913807361;2020-03-29;@mention Je suis sûre de la fièvre.. Le reste non justement !
1244380439193825282;2020-03-29;@mention @mention Aucune fièvre mais tous les autres symptômes sauf les problèmes respiratoires a part a certains moments
1244532498941587456;2020-03-30;J’ai grave du mal à respirer ce matin ça me saoule
1245442036247023618;2020-04-01;@mention J’ai vécu la même chose. Toux sèche respiration Côme si je me noyaistout les symptômes que l’on de rit. Impossible tenir debout douleurs et .,. Le virus
1247090631211696129;2020-04-06;"En Angleterre ces derniers jours, une rumeur circulant sur les réseaux sociaux laissait penser que la #5G développait des symptômes d’insuffisance respiratoire.

Plusieurs incendies criminels d’antennes-relais se sont déclarés dans le pays 😳 

[url]"
1248587826888835074;2020-04-10;"@mention @mention @mention Oui tout à l’heure quand je le prélevais, je lui ai bien expliqué de tousser dans son masque s’il a avait besoin, et ben non, il l’a baissé et m’a toussé dessus à 20 cm de mon visage 
Vu aussi à plusieurs reprises dans la rue, en supermarché et en salle d’attente du labo"
1252904626589962240;2020-04-22;Eve Guillaume déplore 70% d’absentéisme dans son établissement, avec un grand nombre de personnels qui présentaient des symptômes. La directrice d’Ehpad attend avec impatience la généralisation des tests de dépistage. @mention @mention [url]
1253442933916864520;2020-04-23;@mention La personne connaît les symptômes et selon sa sensibilité elle dira : je suis bipolaire, schizophrène et un peu borderline. Elle cherche. Surtout si c’est quelqu’un de jeune.
1254279568858415105;2020-04-26;Dans un #EPHAD lorsqu’un résident a des symptômes de #Covid19 la majorité des résidents sont déjà infectés et n’ont PAS de symptôme. Un seul patient diagnostiqué implique donc que tous les autres et le personnel soient testés.  [url]
